Member id,No of Calls,Gender (F=1/M=0),income
29494,0,1,166088
29498,0,1,80914
29502,0,0,299095
29503,0,0,378310
29506,0,1,338054
29508,0,0,172255
29509,0,0,404814
29514,0,0,379774
29515,0,1,130053
29517,0,0,121228
29520,0,1,449553
29523,0,1,339780
29525,0,0,137952
29528,0,1,127165
29534,0,0,449892
29539,0,0,76717
29540,0,0,419620
29542,0,0,452843
29544,0,0,485997
29547,0,1,371702
29548,0,1,96174
29552,0,0,12624
29558,0,1,387810
29559,0,1,258874
29560,0,1,158897
29571,0,1,354278
29576,0,0,61384
29577,0,0,331228
29580,0,1,311571
29588,0,0,216353
29590,0,0,57877
29591,0,1,327476
29593,0,0,415553
29596,0,1,204830
29599,0,0,31801
29600,0,0,288058
29611,0,1,86550
29617,0,0,208372
29625,0,1,353298
29637,0,0,112406
29641,0,0,497337
29644,0,1,12716
29647,0,0,360553
29648,0,0,32138
29653,0,1,348017
29657,0,0,487528
29665,0,0,228300
29669,0,1,361505
29672,0,0,463144
29673,0,1,70335
29674,0,1,447675
29676,0,1,374112
29678,0,0,134789
29679,0,1,164392
29685,0,1,441887
29690,0,1,380172
29693,0,0,69910
29696,0,1,444643
29697,0,0,314008
29701,0,0,468480
29702,0,0,248337
29708,0,0,494775
29710,0,0,336608
29714,0,0,442547
29717,0,1,118109
29719,0,1,250855
29720,0,0,114481
29722,0,1,50093
29724,0,1,167069
29725,0,0,409932
29727,0,0,289835
29730,0,0,236485
29733,0,1,97939
29737,0,1,69756
29738,0,0,232196
29745,0,1,81547
29749,0,0,170512
29751,0,0,233263
29752,0,0,438954
29759,0,0,66543
29765,0,1,295553
29768,0,1,423434
29769,0,1,290326
29770,0,1,426743
29772,0,0,414732
29774,0,1,179014
29780,0,1,388530
29782,0,1,271763
29784,0,0,218281
29790,0,1,25915
29791,0,0,40708
29793,0,1,168245
29800,0,0,276606
29806,0,1,318313
29813,0,0,132656
29814,0,1,332628
29815,0,1,80693
29820,0,1,483320
29822,0,1,476012
29827,0,1,413704
29828,0,0,235360
29834,0,0,442580
29835,0,1,79850
29837,0,1,461044
29841,0,1,278048
29842,0,1,194695
29845,0,0,218928
29848,0,0,121434
29849,0,1,193987
29850,0,0,18877
29852,0,1,316053
29853,0,1,234848
29854,0,1,188613
29855,0,1,474789
29861,0,1,422644
29862,0,1,284114
29865,0,0,203493
29866,0,0,260693
29870,0,1,426040
29871,0,0,446291
29877,0,1,370294
29882,0,1,320727
29883,0,0,237473
29884,0,1,475938
29889,0,0,318592
29901,0,1,83495
29903,0,0,65245
29908,0,0,57365
29911,0,0,494540
29913,0,0,296254
29923,0,1,437475
29924,0,1,218294
29925,0,0,102091
29929,0,0,183244
29931,0,0,308657
29932,0,1,65054
29936,0,0,244731
29949,0,1,226226
29951,0,1,217361
29959,0,0,437515
29965,0,1,263084
29966,0,0,426983
29968,0,1,367912
29975,0,0,362337
29977,0,0,421497
29978,0,1,55267
29979,0,1,206952
29982,0,1,68746
29998,0,0,374035
30000,0,1,27058
30002,0,1,311402
30003,0,0,165022
30005,0,0,72587
30006,0,0,276006
30007,0,1,96445
30011,0,1,87637
30012,0,0,182707
30015,0,1,217166
30017,0,1,167966
30018,0,0,182589
30020,0,1,78417
30021,0,1,283478
30023,0,1,251063
30026,0,1,193549
30027,0,0,375717
30037,0,0,281002
30043,0,1,387423
30044,0,1,391108
30049,0,1,155873
30050,0,1,449793
30054,0,0,130614
30055,0,0,229648
30057,0,0,199895
30058,0,0,474584
30059,0,0,59896
30063,0,1,292465
30064,0,0,442580
30068,0,1,203801
30069,0,1,438817
30075,0,1,106423
30082,0,0,457099
30087,0,1,110755
30089,0,1,418629
30090,0,1,51662
30096,0,1,185925
30102,0,0,310846
30103,0,0,81625
30110,0,0,292010
30114,0,1,273629
30117,0,1,394806
30119,0,0,119908
30125,0,0,290138
30129,0,0,370819
30130,0,1,304286
30131,0,0,230224
30137,0,1,270682
30138,0,1,186718
30139,0,1,142703
30143,0,0,394472
30144,0,0,345181
30145,0,1,33765
30146,0,0,30113
30147,0,1,271149
30149,0,1,324000
30150,0,0,66136
30153,0,0,441015
30155,0,1,159560
30161,0,0,480173
30165,0,0,52571
30167,0,0,313398
30169,0,1,42654
30170,0,1,324222
30174,0,0,316145
30179,0,0,165677
30181,0,1,189405
30187,0,1,140534
30188,0,1,369883
30190,0,0,155018
30192,0,1,205987
30193,0,1,238725
30195,0,1,311569
30198,0,0,107431
30205,0,1,466598
30210,0,0,358733
30211,0,0,377569
30213,0,1,287189
30221,0,1,100027
30224,0,1,76759
30228,0,1,221599
30232,0,1,86273
30233,0,1,167671
30234,0,0,173246
30237,0,0,443996
30240,0,0,386805
30242,0,1,389417
30243,0,1,328188
30247,0,1,152922
30248,0,1,473349
30249,0,1,424804
30251,0,1,381836
30254,0,1,43030
30255,0,0,113296
30257,0,0,468723
30265,0,0,48226
30266,0,1,299665
30273,0,1,51435
30276,0,1,123736
30279,0,0,290728
30285,0,1,463244
30291,0,1,42428
30292,0,1,334808
30296,0,0,212504
30297,0,1,269246
30299,0,0,219960
30301,0,1,490491
30302,0,0,436687
30305,0,0,348401
30306,0,1,86072
30308,0,0,499781
30320,0,1,271492
30321,0,1,276427
30322,0,0,276930
30323,0,0,486968
30324,0,1,250734
30326,0,0,52456
30329,0,1,329083
30332,0,0,401097
30337,0,0,207463
30343,0,0,477158
30349,0,1,75999
30355,0,1,73127
30359,0,1,56960
30360,0,1,327787
30362,0,0,270793
30363,0,0,293890
30364,0,1,474940
30366,0,0,62657
30372,0,0,310267
30375,0,1,450625
30377,0,1,20482
30386,0,0,140056
30387,0,1,59247
30389,0,1,427287
30390,0,1,471802
30395,0,1,355363
30396,0,1,438097
30398,0,1,305492
30400,0,0,458833
30406,0,0,425750
30411,0,1,439672
30418,0,0,302627
30420,0,0,188048
30423,0,1,481674
30426,0,0,439383
30434,0,1,353895
30436,0,1,254410
30437,0,1,287051
30438,0,1,448903
30443,0,1,143235
30444,0,1,146688
30451,0,0,243901
30452,0,1,321494
30461,0,1,441302
30464,0,1,35498
30467,0,0,169761
30468,0,0,93013
30474,0,0,50972
30481,0,0,276820
30485,0,1,157754
30486,0,0,50995
30494,0,1,284462
30501,0,1,486909
30504,0,1,139423
30508,0,0,329428
30509,0,1,51437
30513,0,0,345926
30526,0,0,92793
30536,0,0,395082
30546,0,0,238053
30551,0,0,127875
30552,0,1,78011
30558,0,0,436499
30562,0,1,198748
30563,0,0,369935
30564,0,1,391280
30567,0,0,448113
30568,0,0,468177
30570,0,0,452658
30572,0,1,124831
30577,0,0,320291
30579,0,0,496058
30581,0,1,155255
30588,0,1,250784
30590,0,0,107588
30595,0,1,287321
30603,0,0,74093
30605,0,1,70386
30608,0,1,262251
30613,0,0,178939
30614,0,1,27106
30619,0,1,495368
30620,0,1,425681
30621,0,0,84726
30622,0,0,314404
30623,0,1,238202
30624,0,0,22692
30628,0,0,450939
30631,0,1,70236
30646,0,1,74725
30649,0,1,211088
30650,0,0,124216
30653,0,1,84488
30656,0,0,405377
30659,0,1,470848
30661,0,0,301038
30662,0,0,485495
30667,0,1,199848
30669,0,0,68221
30670,0,1,216597
30673,0,1,264120
30679,0,0,257648
30681,0,0,382643
30683,0,1,226316
30684,0,1,155923
30690,0,1,399176
30692,0,0,318415
30694,0,1,280897
30696,0,0,122327
30702,0,1,292772
30703,0,0,400030
30704,0,0,364001
30705,0,0,100544
30708,0,1,484753
30709,0,0,124657
30723,0,0,473155
30724,0,0,357458
30725,0,1,228039
30726,0,1,250907
30729,0,0,320138
30730,0,1,344891
30732,0,0,291418
30745,0,1,233759
30747,0,0,143898
30748,0,1,460507
30750,0,0,467680
30753,0,0,335209
30757,0,0,386539
30764,0,1,191349
30767,0,1,66423
30769,0,0,330210
30771,0,0,84690
30772,0,1,480620
30773,0,0,224543
30779,0,0,284720
30782,0,1,132998
30787,0,0,419525
30789,0,1,264578
30790,0,1,405796
30791,0,1,474395
30795,0,1,414619
30798,0,0,190804
30800,0,0,495419
30803,0,1,288846
30809,0,1,234103
30810,0,0,325124
30814,0,1,356191
30816,0,1,362099
30824,0,0,377916
30828,0,1,492909
30832,0,1,424548
30833,0,0,366434
30834,0,1,354015
30837,0,0,246214
30851,0,0,154128
30858,0,1,396543
30864,0,0,372664
30866,0,1,72690
30870,0,1,10314
30873,0,1,102760
30874,0,1,469598
30875,0,1,489394
30878,0,0,66313
30881,0,0,113772
30883,0,1,82050
30885,0,1,149272
30886,0,1,183353
30888,0,1,61484
30889,0,1,269142
30894,0,1,70507
30895,0,1,267965
30896,0,1,427294
30900,0,1,338620
30903,0,1,341579
30909,0,1,319840
30912,0,1,234210
30916,0,1,91147
30917,0,0,393728
30918,0,1,408142
30920,0,1,75464
30921,0,1,41447
30923,0,1,292341
30924,0,0,236893
30928,0,0,497369
30930,0,1,283518
30931,0,1,214151
30934,0,0,101315
30935,0,0,283940
30945,0,0,223974
30946,0,0,187211
30950,0,1,187302
30957,0,0,311310
30960,0,0,423876
30962,0,0,343080
30965,0,0,368870
30971,0,1,86171
30975,0,0,249780
30976,0,0,113355
30978,0,0,454493
30979,0,1,426473
30980,0,1,241025
30983,0,1,402458
30992,0,1,434633
30994,0,1,444945
31000,0,1,429994
31004,0,1,141725
31006,0,1,373229
31008,0,0,398052
31009,0,0,219703
31011,0,0,323214
31012,0,0,37315
31015,0,0,468055
31016,0,0,200537
31018,0,1,29244
31025,0,0,216086
31028,0,1,403616
31033,0,0,454354
31035,0,1,363286
31037,0,1,376795
31042,0,1,201060
31046,0,1,356452
31047,0,1,231369
31049,0,0,448010
31053,0,0,384434
31055,0,1,182541
31056,0,0,182608
31058,0,0,228358
31060,0,1,487927
31065,0,0,22586
31066,0,1,381329
31074,0,1,417880
31083,0,0,23239
31087,0,1,355855
31090,0,0,243587
31092,0,1,143139
31094,0,1,291908
31097,0,1,274737
31102,0,0,12825
31111,0,0,196912
31112,0,0,353855
31115,0,0,57097
31118,0,0,270999
31119,0,1,338550
31126,0,1,155858
31128,0,0,448722
31133,0,1,220935
31134,0,0,106311
31136,0,1,123020
31139,0,0,419997
31140,0,1,420909
31146,0,1,457490
31155,0,0,479313
31156,0,1,498572
31162,0,0,69439
31167,0,0,283078
31168,0,0,294662
31170,0,1,388938
31175,0,1,135010
31189,0,0,383684
31194,0,1,394024
31196,0,1,364485
31198,0,0,306175
31208,0,0,395298
31211,0,1,328046
31231,0,1,399373
31234,0,0,409902
31236,0,0,79588
31237,0,0,369742
31244,0,1,41893
31245,0,1,441346
31255,0,1,387284
31256,0,1,467254
31259,0,0,233738
31261,0,0,22236
31262,0,0,368754
31265,0,1,82531
31266,0,1,126920
31269,0,0,453931
31273,0,0,40862
31286,0,1,455095
31291,0,1,473380
31295,0,0,103790
31297,0,0,85258
31299,0,0,357975
31304,0,0,438749
31308,0,0,351995
31309,0,1,182901
31310,0,0,43229
31313,0,0,221750
31316,0,1,140579
31319,0,0,223776
31321,0,1,37515
31323,0,1,323482
31327,0,0,194071
31328,0,0,496344
31330,0,0,410330
31334,0,1,417502
31335,0,0,415502
31337,0,1,159809
31338,0,0,197688
31339,0,0,122603
31349,0,1,331413
31358,0,1,17971
31361,0,0,465620
31364,0,1,19271
31366,0,1,373169
31379,0,1,346412
31380,0,0,173922
31383,0,0,97633
31384,0,0,44687
31385,0,0,132052
31386,0,1,97411
31387,0,0,176580
31389,0,0,30115
31393,0,0,344447
31396,0,1,208757
31398,0,0,443932
31402,0,1,287586
31403,0,0,240060
31405,0,0,497943
31406,0,0,156211
31410,0,1,332185
31412,0,1,176817
31415,0,1,253677
31425,0,1,109258
31426,0,0,291397
31427,0,0,166998
31428,0,1,312404
31442,0,0,202137
31450,0,1,58310
31452,0,0,389915
31457,0,1,251976
31459,0,0,306077
31469,0,0,375830
31472,0,1,129037
31477,0,1,90442
31478,0,1,375495
31480,0,0,490289
31482,0,0,135829
31483,0,1,325364
31485,0,0,259416
31486,0,1,297442
31490,0,0,102577
31492,0,1,491011
31494,0,1,463019
31498,0,1,43693
31500,0,1,70723
31501,0,1,391289
31504,0,1,434062
31507,0,1,402382
31508,0,1,54438
31509,0,1,182076
31511,0,0,58171
31513,0,1,498765
31517,0,0,82709
31524,0,0,82743
31525,0,0,152195
31527,0,1,495285
31541,0,0,217549
31543,0,0,440848
31547,0,1,163496
31557,0,1,120641
31560,0,0,224891
31566,0,1,455425
31570,0,1,286734
31571,0,1,31585
31577,0,0,53009
31578,0,0,479594
31585,0,0,138030
31586,0,0,163238
31587,0,0,334196
31590,0,1,194714
31593,0,0,141689
31596,0,0,114599
31597,0,0,180126
31599,0,1,405556
31602,0,1,329780
31604,0,1,380614
31608,0,0,415868
31610,0,0,455415
31620,0,0,281193
31624,0,1,270592
31626,0,0,362971
31629,0,1,490066
31633,0,1,400408
31634,0,1,265553
31639,0,1,41168
31645,0,1,24089
31652,0,1,257073
31653,0,0,447482
31656,0,1,107951
31658,0,0,103511
31659,0,0,266557
31661,0,1,30490
31662,0,1,171258
31664,0,0,36076
31666,0,1,52994
31670,0,0,107627
31671,0,1,384047
31673,0,1,332479
31678,0,0,66857
31679,0,0,258938
31680,0,1,92909
31681,0,0,83732
31682,0,1,111383
31685,0,1,67434
31688,0,1,465018
31698,0,0,473803
31701,0,1,370483
31702,0,0,235199
31703,0,0,201024
31709,0,0,149760
31711,0,0,447790
31712,0,0,479164
31713,0,1,219546
31718,0,1,57684
31726,0,1,241896
31728,0,1,155045
31734,0,0,224817
31743,0,0,255273
31745,0,1,101181
31751,0,1,60386
31753,0,0,152251
31775,0,1,421124
31777,0,1,202535
31781,0,1,262073
31786,0,1,244941
31799,0,0,156149
31801,0,0,37602
31802,0,0,391712
31806,0,1,32447
31822,0,0,453448
31829,0,0,210745
31834,0,0,202787
31836,0,0,294464
31837,0,0,184245
31838,0,0,356595
31839,0,0,437590
31842,0,0,396039
31844,0,0,93634
31848,0,1,10381
31851,0,0,41904
31855,0,1,51828
31867,0,1,11720
31870,0,1,437888
31872,0,1,53946
31874,0,0,321870
31883,0,1,57817
31886,0,1,489851
31890,0,1,248905
31893,0,1,50347
31894,0,0,313303
31899,0,1,161678
31902,0,0,458408
31909,0,0,489128
31916,0,1,360164
31919,0,0,217796
31920,0,1,249701
31925,0,1,297489
31931,0,0,22199
31933,0,1,332521
31936,0,1,421930
31937,0,1,481433
31942,0,0,364100
31949,0,0,73510
31950,0,0,391778
31951,0,1,444115
31955,0,1,388004
31957,0,0,471844
31960,0,1,440664
31964,0,0,479128
31968,0,0,243565
31975,0,1,295181
31978,0,1,204542
31987,0,1,453093
31989,0,1,40516
31990,0,1,16513
31998,0,1,272795
31999,0,1,374735
32003,0,0,459069
32006,0,1,183911
32008,0,0,468235
32021,0,1,322106
32033,0,1,246704
32036,0,0,340994
32047,0,0,93001
32053,0,0,384217
32054,0,0,214576
32055,0,0,161005
32067,0,0,375030
32072,0,0,437274
32075,0,0,122938
32079,0,0,60607
32081,0,1,270897
32089,0,0,495690
32091,0,1,40907
32094,0,0,487545
32095,0,1,490465
32097,0,1,295000
32100,0,1,97230
32102,0,1,473586
32106,0,0,128220
32109,0,1,86548
32114,0,0,196815
32120,0,0,131257
32121,0,0,457047
32123,0,1,425402
32124,0,1,286841
32125,0,0,122552
32128,0,1,266087
32133,0,1,291187
32137,0,0,443688
32149,0,1,385595
32152,0,0,101067
32155,0,1,431372
32158,0,0,434909
32159,0,0,461298
32162,0,0,324512
32165,0,1,155447
32172,0,1,490352
32174,0,1,234011
32185,0,1,404457
32187,0,1,372546
32190,0,1,114482
32198,0,1,485601
32199,0,1,406731
32202,0,1,94429
32203,0,1,359721
32204,0,1,394947
32206,0,0,52505
32214,0,0,327801
32215,0,1,403919
32217,0,0,103247
32221,0,0,248802
32224,0,0,468171
32225,0,1,373283
32228,0,0,466431
32230,0,0,366052
32233,0,1,21829
32237,0,0,248231
32243,0,0,477087
32244,0,0,378319
32245,0,0,275354
32247,0,0,496378
32248,0,1,235111
32250,0,1,160681
32255,0,1,15290
32258,0,0,133455
32259,0,1,403341
32263,0,0,355743
32267,0,1,281935
32269,0,0,243022
32270,0,1,471800
32271,0,1,452394
32279,0,0,331867
32281,0,1,124660
32283,0,1,186685
32293,0,1,226439
32295,0,1,391480
32296,0,0,348828
32297,0,1,236885
32302,0,0,327622
32305,0,0,251712
32306,0,1,317005
32315,0,0,398718
32316,0,1,348717
32319,0,0,441991
32320,0,1,474822
32327,0,0,18718
32329,0,0,90883
32334,0,1,479145
32335,0,0,270534
32337,0,0,104683
32339,0,0,288663
32347,0,0,429237
32349,0,0,264558
32350,0,0,81743
32352,0,0,457806
32354,0,0,325545
32356,0,1,467734
32357,0,0,393706
32364,0,0,16754
32370,0,0,338250
32371,0,0,366769
32375,0,0,456822
32381,0,0,116094
32382,0,1,175281
32384,0,0,86847
32388,0,1,111713
32394,0,1,25659
32395,0,0,86076
32398,0,0,127171
32400,0,1,197228
32403,0,1,25499
32406,0,1,353452
32407,0,1,173185
32417,0,0,380040
32419,0,0,299291
32429,0,0,455067
32430,0,1,418578
32432,0,1,407255
32433,0,0,488757
32434,0,0,232138
32435,0,0,388294
32436,0,1,467430
32438,0,0,75542
32440,0,0,87494
32442,0,0,79286
32443,0,0,217280
32444,0,0,206843
32453,0,1,426098
32462,0,1,326695
32468,0,1,277131
32471,0,0,215970
32472,0,1,302641
32478,0,0,246301
32488,0,1,233310
32500,0,1,19431
32509,0,0,17127
32510,0,0,114955
32511,0,0,130530
32512,0,1,355216
32516,0,0,83072
32520,0,1,137833
32521,0,0,235843
32524,0,0,348309
32525,0,0,239380
32526,0,0,13427
32527,0,1,53184
32529,0,1,311109
32531,0,0,213403
32544,0,0,11838
32545,0,0,323788
32547,0,1,115477
32553,0,1,271293
32554,0,1,11252
32557,0,1,311745
32559,0,0,361214
32563,0,1,118649
32566,0,0,61242
32567,0,0,313166
32573,0,1,249374
32574,0,1,482885
32578,0,1,320971
32580,0,1,460242
32582,0,1,437315
32590,0,1,95846
32593,0,1,350338
32596,0,1,393667
32598,0,0,305222
32602,0,1,411863
32603,0,0,84987
32607,0,1,352665
32614,0,0,80039
32615,0,1,168641
32616,0,1,162294
32619,0,0,410294
32627,0,0,259524
32634,0,0,275006
32637,0,0,272317
32642,0,1,93755
32643,0,1,90006
32650,0,0,319131
32660,0,0,138786
32664,0,0,155910
32665,0,1,58258
32667,0,1,168475
32672,0,0,125566
32676,0,1,211016
32678,0,0,222578
32679,0,1,328457
32681,0,1,63626
32685,0,1,83771
32698,0,1,200041
32701,0,1,172451
32703,0,1,342505
32704,0,1,339687
32705,0,1,426802
32706,0,0,279221
32709,0,1,337849
32712,0,0,141981
32714,0,0,309288
32719,0,0,321787
32721,0,1,57569
32726,0,0,332280
32732,0,1,444459
32733,0,0,452467
32736,0,1,64429
32738,0,0,378425
32742,0,1,180712
32743,0,0,395102
32744,0,0,415138
32747,0,0,250267
32748,0,1,410372
32752,0,0,135461
32754,0,1,242892
32755,0,0,86648
32767,0,0,78741
32771,0,1,430531
32772,0,0,170174
32777,0,1,409057
32782,0,1,148688
32784,0,0,473620
32786,0,0,202042
32790,0,0,417130
32794,0,0,167632
32797,0,1,85790
32798,0,0,285054
32801,0,0,119745
32808,0,1,181402
32815,0,0,159261
32816,0,1,499868
32818,0,1,71964
32819,0,1,78922
32821,0,0,433598
32834,0,0,45749
32838,0,0,121039
32839,0,0,232652
32840,0,0,36879
32841,0,1,74985
32842,0,0,93760
32844,0,1,304073
32845,0,0,315145
32847,0,1,304969
32849,0,0,489600
32850,0,0,133675
32851,0,0,108123
32856,0,0,399543
32860,0,1,231993
32864,0,0,488692
32865,0,0,490745
32866,0,0,36949
32869,0,0,307667
32872,0,0,286958
32876,0,1,310000
32877,0,0,214743
32880,0,0,115689
32890,0,0,133160
32892,0,0,371595
32893,0,1,192538
32896,0,0,498593
32899,0,1,276548
32903,0,0,349329
32904,0,1,88364
32906,0,1,152207
32908,0,0,210099
32909,0,1,311803
32910,0,0,41420
32914,0,1,460529
32915,0,0,63606
32917,0,0,463042
32921,0,1,430961
32922,0,1,19679
32924,0,1,300011
32927,0,1,11351
32928,0,1,188501
32931,0,1,42992
32932,0,1,50602
32939,0,0,352429
32941,0,0,282124
32946,0,1,258700
32948,0,0,446812
32953,0,1,231288
32956,0,1,166894
32959,0,0,420576
32960,0,0,286734
32961,0,1,96918
32963,0,0,486431
32964,0,0,372547
32967,0,1,217294
32969,0,1,474221
32974,0,1,208072
32975,0,1,419939
32976,0,1,158279
32982,0,1,384644
32985,0,1,379872
32986,0,0,384645
32987,0,0,217960
32988,0,1,278201
32995,0,0,35246
32997,0,0,59160
32999,0,1,423873
33001,0,0,173919
33004,0,1,428397
33009,0,1,472101
33010,0,1,85393
33012,0,0,67492
33014,0,0,493190
33020,0,0,425962
33025,0,0,342998
33029,0,1,308100
33037,0,0,386828
33038,0,1,233722
33040,0,1,296688
33047,0,0,92236
33048,0,0,386568
33049,0,0,52803
33050,0,0,282116
33053,0,1,45115
33058,0,1,420095
33065,0,1,216971
33068,0,1,487389
33071,0,1,443886
33072,0,0,406879
33078,0,0,315128
33080,0,0,54838
33088,0,0,14235
33089,0,1,386163
33104,0,0,391718
33107,0,0,300477
33111,0,0,322475
33112,0,0,287243
33119,0,1,218838
33123,0,0,291272
33128,0,1,186448
33130,0,1,231869
33131,0,1,405461
33141,0,1,344870
33143,0,0,221416
33150,0,0,308823
33154,0,0,143954
33156,0,0,464599
33164,0,1,96597
33166,0,0,464564
33172,0,1,148287
33182,0,1,297817
33183,0,1,101530
33184,0,1,474773
33188,0,1,162496
33190,0,0,498376
33195,0,0,371232
33197,0,0,56895
33200,0,0,344015
33201,0,1,125049
33203,0,1,162171
33206,0,1,488650
33207,0,0,388014
33212,0,1,79095
33216,0,0,395026
33217,0,1,79047
33219,0,1,20487
33229,0,1,29796
33233,0,1,149702
33240,0,1,419144
33246,0,1,410828
33247,0,0,488590
33255,0,0,211749
33256,0,0,410973
33257,0,0,75530
33265,0,1,439770
33268,0,1,450474
33271,0,0,29664
33273,0,1,194560
33281,0,1,290870
33282,0,1,82793
33283,0,0,398615
33284,0,0,442520
33291,0,0,438449
33292,0,0,31261
33300,0,1,216930
33303,0,0,323880
33314,0,0,36462
33317,0,0,389454
33319,0,0,128055
33320,0,0,492521
33322,0,0,164571
33334,0,0,60516
33336,0,0,107858
33343,0,1,418527
33346,0,1,268742
33355,0,0,340761
